Factor X,Factor Y,Factor Z,Factor W
51.77459757324021,45.71583350665132,37.18057559682523,19.888928907187633
52.95964350126265,45.715140141933,43.83614979550137,19.811101168729138
48.34462584428085,44.09675718965168,41.68942984162837,17.712828310693467
51.07847051803972,46.668054170349016,41.70106648142829,18.686463118073
0.0,0.0,0.0,0.0
55.461927837470284,46.88960487195689,41.54183279108663,19.094054850162884
48.52790865421196,45.461984028043574,39.907487324689754,16.501529449795562
53.96746993944782,39.31438495332204,36.209406359328995,13.998991958578927
56.79333361313155,47.25496275748052,39.84837844769094,19.038093420815045
34.594562627782445,34.59155728091421,34.23820912826734,16.173814584116325
51.517642267645755,41.849629831258476,35.55994424201987,15.386286340457701
38.14847535477707,43.27635179601225,38.601273900128994,15.818441537915795
53.542636012613904,45.211926064019536,35.91739516289101,19.600139464808358
51.68628980428528,41.089572786431845,33.862260236137296,15.755647298434788
32.66108002943228,35.20196127849738,37.758870176687665,13.514668997737735
0.0,0.0,0.0,0.0
43.326980509461336,45.99207877670497,41.06269508220865,21.439161307788723
60.126656909714725,49.42846244999457,45.7830201502383,23.348173518751864
45.076790158573054,52.927412931965854,51.061775532901486,19.896845602618264
46.167588777241015,36.180485023511125,37.12773854445335,15.500957444742836
15.2263008331791,15.242949196938762,13.04622547861021,6.47201122679253
33.65382293095458,42.864836789357675,39.66329277508431,13.440649180167089
48.4270255638737,41.66597756528067,37.06842182560372,13.441067243623408
0.0,0.0,0.0,0.0
46.48879408772589,59.12151672454867,43.049927464395566,18.961652514379363
0.0,0.0,0.0,0.0
49.805278918661834,43.045092761972064,33.49707180360804,19.29868105961044
41.66021672861889,54.68896911902984,35.940685615010345,17.862851061522548
54.334549339910026,43.65844763797223,36.29188381481215,17.202504627785377
49.44015940820546,64.93726432533076,46.42414825391103,20.7252123761002
30.81845921683606,46.7395498213898,44.35944912720688,16.73012537306796
53.324059424083124,42.84570943014308,30.388532638358562,17.520675831204976
27.107171606880957,37.88542481104962,43.29903014330938,15.493405160132435
56.027218909503794,45.306215238704354,39.668886105060366,17.512514662375803
39.9208854890937,44.25247565371013,37.909307038288645,18.080740261873416
54.7051587797726,38.71786458941777,39.303586727527,17.666495059254494
0.0,0.0,0.0,0.0
44.22746510681038,55.106079353855264,39.47231602453027,18.398019922566352
43.400070060744966,54.79947692449427,30.28403547723321,17.81444869822961
51.773384608216865,42.43675377510262,37.197156851246,17.918326967826744
51.97594907885326,45.00153554366048,41.6684260560981,16.41913184032118
44.113976955361075,55.740086265995565,34.120244536266696,18.948209712078317
42.951308406670165,52.35427359132302,38.199583110704644,16.520359286114715
33.607504239108884,38.99456904218232,38.695576781088505,15.838047228657885
43.331440604910604,48.96310827147296,43.62566288946314,19.119186578091515
56.48664369581888,42.36352423995471,37.645800932433836,17.675843532424356
0.5947464302625893,1.3650514758065206,2.751878726367251,0.6523573901252785
32.70216322838256,42.90162619975681,39.52990875998533,14.092930375548914
55.00192734048262,39.13517124847374,28.75592662732904,18.433574749875614
39.370795513823104,55.83925647949756,38.786450882325596,18.656294613809088
50.03280378474629,39.47415622957434,36.78624332816432,16.291805991620013
0.0,0.0,0.0,0.0
39.461338110073996,52.73190362074334,51.12400573771537,18.83673747288519
0.37249649717783323,0.6942759338050449,0.1617796385501942,-0.013750200157547432
0.0,0.0,0.0,0.0
44.34133417591805,55.48029797640085,39.5643279325111,21.33975311220801
54.032512935927,46.951009948169634,36.70534236530143,20.071342877203723
30.014953665875467,44.67652469624342,41.2319039042948,17.433700764909766
57.29712197836645,48.30288838993088,40.09383298967938,21.592062112303005
52.045928587640326,44.894328209646595,40.41124871359268,19.007393898735423
50.94449073233155,47.3806500512939,39.107387437516635,17.69716647287465
37.92361305616653,49.90560961056467,31.146757301864017,17.34045969114491
43.60385169274311,55.293316152874056,42.18850103328699,16.751509343392666
51.37557102786298,43.389085804342024,41.85731896412445,18.37981561453608
0.0,0.0,0.0,0.0
46.747026356919626,38.2598027953831,36.83675562804753,14.719046443795325
52.643527567799794,41.96229271489938,35.236771728183726,16.34839691021281
47.08076079829112,39.00156032141047,34.75423082610342,15.509939992043615
54.17159044649628,42.668958752695495,41.34104730171783,15.587714290599084
41.49491451510304,45.86093956819889,37.82289353842661,22.406811289244885
51.60926170198148,42.937279319664604,34.34675317949997,18.236742524366043
53.60273096482291,42.58580422856341,37.968206283664884,16.35425053155227
36.862207903868715,46.07829791328562,43.82103523304221,18.781251086011398
39.69433903269867,47.19286761884568,40.328435676549496,17.323319345639906
56.28625834913135,47.802518368068526,39.01390123570844,19.8919484006437
11.29283295785292,12.19032158103934,6.978351840495934,5.755624483268618
51.19188530858472,48.535546270208755,44.09648838392505,18.72020018763524
32.247205117097735,44.52333716563575,47.76908892094217,17.683773292906412
39.1517479344451,46.24168278198417,39.378041372500654,20.367196784653096
40.92304470530595,49.81415376970289,45.46966898575565,19.545170836555513
32.63249084156008,46.6903720048258,41.60512774685365,17.19177467020623
45.5902110274893,39.45984323960026,32.60165797891794,13.40962169421509
44.950622614962455,54.719733413057014,40.554624885243875,16.82550452802295
1.8624824858891662,3.4713796690252248,0.808898192750971,-0.06875100078773716
29.956027834893728,36.61576367963418,31.55629465267748,14.510610934511707
7.70930063543611,6.295836335367257,8.588460181928637,6.376922864843788
37.60444214497984,44.71282217604172,45.144870042335974,17.29173760427791
42.846672909523335,49.92825921104503,46.097978605195465,18.321635392099274
36.592138684233674,43.64670792898279,47.52976522321372,15.861755033181803
47.02979797199745,39.52187307604813,34.453877342729996,17.01536838033955
41.969820924730264,53.252738612562766,39.59355297546486,21.92277675167983
33.91762170226892,50.83680358433989,46.18809961143747,17.99439182354725
62.388348799643516,48.36497756723952,38.47852728442762,20.691957393283282
33.87586951545987,41.50476356942601,34.40136673298285,15.755406826952036
40.92197021260947,48.0496287451143,39.2063930966758,19.848267649597712
43.778635951367164,55.0502677948039,38.95351055070706,19.545949746675255
47.25052499634774,40.78011598175324,34.95706267473964,13.890974686250921
35.73188887576855,38.90149629874469,42.00358914980234,16.235814720535203
0.0,0.0,0.0,0.0
48.66383596394296,36.80590937318712,34.62933196514444,16.978011053440746
50.13576390549367,44.853368309553524,35.567650652024746,19.287533382304957
51.69026984931852,44.66379351724253,37.03502090028294,18.68730525578896
42.294807716977495,50.02472428707179,47.81467700834661,17.21764607837646
51.611753631455066,48.584230074839994,43.03027941021135,18.78596277961624
33.36630243525091,47.74911841014485,46.62655524723433,18.643983997757893
52.3446845367896,45.44656849896243,39.755482837056185,17.71946688907091
56.29896981545216,36.629529734227866,33.35634553711706,18.49800340162059
36.929244437328734,39.95121018725112,42.00058048322027,17.280694013603974
0.0,0.0,0.0,0.0
43.116295471746646,55.19294508868535,40.046527977037684,21.325183571188663
51.195519695289825,42.32960669060376,39.73870319588468,15.271658491895376
46.63707454249632,41.0884142565981,35.71401195647427,14.937559416707039
49.492211783834755,45.51910424522095,39.85570609904517,15.773783260094122
48.20202205258144,38.83706839019543,34.51039063793537,13.579825563959943
41.88084893108922,49.64759499984764,35.36491828940088,22.912274943295817
0.0,0.0,0.0,0.0
54.27748074434331,40.3545378114096,37.862573146099656,17.02388109469902
51.97148714150057,46.44664611223849,43.05748648830199,18.0338178218352
37.46845521475912,43.264927499680326,44.536257513805225,15.623579662353363
44.41069833629832,50.461647643829814,45.225938820244856,20.731978946153234
44.95414900167631,39.43887929324704,37.83348023662972,15.201781887810103
0.0,0.0,0.0,0.0
38.35148288409782,43.57430372235845,42.04949133378906,16.08755326122264
0.0,0.0,0.0,0.0
55.56857133375197,38.16053062343118,33.952342905234524,16.84812045674784
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
57.91167266604762,42.25422405703758,40.571150972194694,16.414543409662194
51.231735476620436,46.58098569543924,42.422170364524966,17.87187466398975
39.326697443415725,49.36557233196585,40.48678742252382,18.52556954426529
52.13867407031831,37.46716458697518,32.412825467852414,14.196594610226969
0.0,0.0,0.0,0.0
33.63347349955243,46.70953871797391,37.308208877644965,18.127613973548158
41.750847937717445,49.022281004342005,47.32279392927429,18.942001215821
52.45029351396869,45.67336446394347,37.05846428144483,17.871014931220795
21.847761632194448,32.7227782968696,26.613597386090994,11.7367826888385
59.81461360178964,45.341256652599725,41.960701133838306,19.504777810452147
36.96916620755089,49.52300868427861,37.8871023839671,20.490797896289514
49.54773633590582,43.50979019222515,41.232953942790175,17.07863681470273
52.457616387011186,45.934552700583424,42.11152775084041,18.30612179210803
37.61249147872743,48.18531095229078,45.76664875217122,18.526910081843113
55.522816430365985,44.25291884244023,40.90775703401635,17.2137265066153
46.773122383141825,42.80040391444889,37.97731581391483,15.952459926069375
57.39929757353442,42.30901207991933,39.91859717582453,17.48228275092145
47.08000124477963,48.77192075155689,43.51824941116703,23.754685424866576
51.198534116852635,43.66667385960756,35.42439691331985,15.705632812021427
51.55632754591165,41.91866579617749,36.12395901556247,14.619602259403287
49.88725041922692,42.86366134259554,32.92706243719827,16.824967831331566
51.84464606684759,41.95990374200806,41.68196795607674,16.31138923458189
49.14598345960505,45.323629948829456,40.00919986166956,17.680084040034533
43.69728552759004,55.00517661276571,34.613883715059856,18.132880246624335
35.738976657124844,42.55645088341435,41.12838160716271,14.35500916539316
45.63460169857834,41.749820086572164,37.47638971046166,15.127176838402757
2.5469285252149954,5.708630856591806,3.014766999236183,2.6468437766257145
0.0,0.0,0.0,0.0
43.08703349821122,47.50144587604635,37.480262875991535,18.987706327139644
46.22897488593315,39.07592401880408,37.10658973689918,15.24681030927694
35.31598722814387,52.16161244514035,34.61994969350777,15.989944072301332
44.90127051487616,56.40635532975565,35.07911355471463,19.929806245626917
0.0,0.0,0.0,0.0
42.725063985386875,51.58540393217367,32.675681299127405,18.142320292512274
40.439462822173454,45.62054359234365,46.09424337804339,17.281222359543285
31.3524547458106,43.172902037744485,46.7548846205583,16.559285021210034
15.2263008331791,15.242949196938762,13.04622547861021,6.47201122679253
45.40247541756467,59.3794255385261,37.01248322044272,18.17201546539291
40.45459180880201,51.65771985169098,40.59976631317281,18.85774803041637
56.9581950277829,50.64858063068077,46.66063630758282,20.961653883807784
15.2263008331791,15.242949196938762,13.04622547861021,6.47201122679253
40.44615551179803,46.37377653973989,43.69665451995676,17.791342782760257
51.56801864557012,45.386816459695325,42.637937132604016,16.475781029529646
49.45124153206669,64.89447748752968,43.16041643287951,21.05841224182516
39.02356696842423,50.18384095514102,38.69597424243793,17.048100545776045
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
50.765097295946035,42.85402147209101,38.640291497475005,16.058240992886276
0.0,0.0,0.0,0.0
19.846893735398503,19.475182077282184,18.132269975594294,8.273158825592375
51.83718439454531,37.36503423784517,36.91089653335171,15.401441909345909
43.51276476608524,50.13048137410108,46.53612422815783,20.77106447618907
34.16491743737501,39.336633734369826,41.160570996935995,15.6774381056461
35.16370313242465,43.99255465230599,32.08947927126457,15.739258881067741
52.49402678406129,45.055327222911025,37.75652764069988,17.768656252481005
44.97840238480124,54.91977312946349,36.21361720903085,18.574618099376824
48.15998557406945,42.3782683503083,35.66146717237922,17.145941648593475
36.5635232807164,38.93355994921052,40.6912575857564,16.782502160354646
49.06438950921802,43.009494793314516,33.69107697034261,17.768481304927207
0.0,0.0,0.0,0.0
44.571483649347556,54.69079457717517,44.094247383091485,18.4029042705302
50.68193701376029,45.40734636593749,40.22972808496862,17.398918627472067
58.419222988664266,41.90107002036107,34.727318221413036,16.496187913528924
53.6111458089019,43.89541035806629,33.00202828980785,20.03094040041983
45.312753196554596,54.8157142639332,43.0800427533648,17.970706839802318
51.315031156685436,44.86049173014931,40.48896852820823,18.326312367045123
34.84645342738011,49.58529552275941,39.54257683908091,20.833486895862944
55.36795587220985,43.821146561389284,34.32075027838602,17.901802408314417
51.24315100365063,47.888172197337134,42.2839930186517,18.616032544318003
38.94676012980737,47.26187841493762,34.931042744487875,14.210299352735193
0.0,0.0,0.0,0.0
40.984396499994936,53.477208518483465,46.253376067716246,20.099401911157248
39.72094771863406,56.60181286513462,39.58661408587029,17.562544253553277
36.33203619102712,46.654961216295554,36.66065148716185,22.24946940908492
39.51145179822241,42.63571018993439,44.6055970888236,16.394322413203206
33.89885257873557,36.59597921928788,30.305668814808826,15.273325145732429
44.898467995524484,40.74651478098413,35.886424830318525,14.40365332229036
37.83658281524492,44.393525884482706,44.696996096500705,15.510404657043038
35.10723571952795,41.117025150761755,34.52746336907909,17.893868332354373
32.88302005132732,44.87731141180867,44.903285925647886,13.956246011606428
52.267250673173635,49.04336798582194,44.68012378683168,19.335528893440042
15.2263008331791,15.242949196938762,13.04622547861021,6.47201122679253
43.24565537723928,52.9331766000326,42.81080785518169,21.04278057558173
45.875452833661484,60.07294983402001,33.56024132115872,20.039412943247484
43.79705487267639,61.87761218437169,38.16963686637926,20.33074725605295
46.68889767672297,42.852490543310886,36.61756611782994,15.372141216376008
0.4670198989904523,0.9380094032987669,0.16843385715476786,0.5713715468693777
34.08819748573053,48.40731712955408,43.36507245502163,16.675406910949455
56.090235546155824,49.29324510716281,38.12782651998304,21.89004436983184
52.114922148751745,45.53689465207421,42.86701032809589,17.988424216758453
0.0,0.0,0.0,0.0
36.57480132511539,54.770908859201306,38.95346989368783,18.074419222289247
49.26237415352623,45.4456134405411,41.5777105890526,17.118677966217025
2.2254203685382277,6.959985569764403,2.7830402718366516,2.974751474379297
40.51479141534365,52.174064635170716,35.16364199175324,16.744216858265705
35.47011300096721,45.582983654924696,43.53140751000891,14.4117324229737
31.525561530471304,43.2209166205708,44.62257812007323,13.220831976589011
59.06570264119981,50.246752960360524,35.42180624655623,21.35721154131597
20.203087659266654,20.433440178100668,17.777446924614985,8.660660177210355
49.14025002614525,42.67295484047782,39.48274893403638,16.76668903642837
1.0901892863317113,1.3991118581604272,0.6127270091631878,0.721105488955825
29.915944735978183,44.09813042687013,46.81497353399131,17.364522295083397
52.173636183811816,42.35298698618589,33.24180535030413,20.908105168715018
39.65822024081729,45.7414929584109,37.135618018635846,20.034043950914164
37.077507670357996,53.174738348741634,34.421482711317765,19.726778536350317
55.86445678054336,45.522131298123824,41.074455319105965,17.80157316140872
32.18986444337194,41.508814016157146,42.966107932943274,13.410698448690393
35.663989669391036,43.794237913012196,41.703992688640284,12.166421720128788
45.22567793813064,38.08637596375975,32.89030627745416,14.835694609840008
37.65534947580915,44.55040579386661,46.95500709502497,14.019448639651603
50.17911519884206,41.035617181729016,36.68848795850767,15.658614722152201
53.631370760191956,44.022097395804074,43.51036555908895,18.127213035043372
0.0,0.0,0.0,0.0
53.66473193890096,40.251249298543826,29.100643858333545,15.98883186319174
52.16731649623005,42.50926229583319,36.44891654054894,18.566592677939976
38.754614564758135,46.274291765256116,33.46256916504657,20.18752447394913
54.61747839860701,48.23768033070368,40.121508142835495,19.63216391041955
55.679699752231684,42.033309702132094,34.74077642503857,18.756007871599262
0.0,0.0,0.0,0.0
47.457228318146214,39.55173650570503,28.31541464406143,16.24335405342787
32.551871602969165,44.29476914553776,32.77327748312203,13.026249104471788
0.0,0.0,0.0,0.0
43.62938041528892,48.822395046742045,37.49379596249706,18.81942575888614
38.28501798313124,44.24455128710412,45.741152275864685,20.100555440806612
47.784061715379295,43.05564188808313,36.0820680954709,15.748026587750404
39.272123961846546,42.7231283583558,47.487474644233885,16.694819018301118
39.9652052083493,43.98545073979311,45.8017630551219,17.854956199021334
53.74738492221128,42.8985883266109,35.02207392288347,19.56134150001898
11.340530492016791,13.106456251883248,8.768104292919645,7.375968414755616
35.04126993164656,43.83643891408485,41.03425018621624,20.091500520073616
33.78806357901923,42.64957102665959,45.77475367682345,14.5577218721694
48.349169905147086,53.21872513520115,36.69696281435659,26.468240362461312
15.2263008331791,15.242949196938762,13.04622547861021,6.47201122679253
42.25902353020584,41.725624375405026,41.12099254863101,18.555854924335897
45.27333604046518,56.36257482317881,40.97728371566354,17.744726023555373
38.67076365763429,51.803010237082546,35.287104664941026,16.96402613935808
50.597860241272016,39.989136831399264,36.00090832155642,17.06385456519943
53.62889257711575,46.979110403748855,34.272485758543795,18.53104427255713
48.00949846567099,42.83706526124602,38.241544656666136,15.518759322595551
35.3790524363546,37.57302813693738,30.889378773235226,17.593201183096063
36.697158368173355,43.862949212624855,36.62767448898699,15.759519381517608
53.59272488456966,44.303895672508,35.443779213673665,20.559119406711076
14.06858923221901,15.683535592633655,10.32529163390926,6.660183578516714
49.699593681121776,40.781513978893486,30.0167176101017,17.604931421420485
25.632645734106283,39.13217054786065,39.06543255179975,14.52491093231946
39.44336108236529,52.992312092322436,38.88350347067553,15.945612898149045
0.0,0.0,0.0,0.0
44.96179637797529,61.939336179074196,40.27957592345835,21.64553804729476
38.50440786166356,41.47237393457151,38.5870364749825,18.050305707453088
0.0,0.0,0.0,0.0
54.319989764715984,46.62897492886661,41.156645646190995,17.08163021449545
0.0,0.0,0.0,0.0
9.531631938816236,9.565927039669246,7.536121034439898,2.378419355275463
50.027750273683786,43.65253420726234,34.94243958587434,17.41180659169486
7.537779677777874,10.407022193497092,7.447722716113012,4.6195878348036565
59.12937822398081,49.16087136236845,36.07852074737657,22.47735972348493
56.92657247196745,48.27323931114775,38.01065719160273,19.311461114620382
36.206973457419686,43.60383500630297,47.78696288499604,17.45101947549166
54.96904201841653,45.69009954215673,43.36586908717876,17.099793462208655
15.2263008331791,15.242949196938762,13.04622547861021,6.47201122679253
42.38101816842134,53.86417227485745,39.698415885257155,19.24613180498597
42.77278832059357,45.93811632579939,38.518108468002865,21.620460023774324
53.61762058726593,44.420077052837385,41.54009845724387,15.96677372686845
38.62203538351354,46.15874015752936,41.26795219703272,15.731717029190122
39.603768191438,46.27187912552799,44.07614295784421,17.333033974782545
15.2263008331791,15.242949196938762,13.04622547861021,6.47201122679253
38.04724922220309,42.404434694416416,45.08299304308152,16.06266903459627
52.078137926016645,46.41152761082728,42.67385996661121,19.06559574398809
0.0,0.0,0.0,0.0
54.514681793232135,46.92014239471087,32.856761404417384,19.605941983529746
53.75406648883191,44.334004267614624,37.89992904647663,16.48019437755292
32.87903990876882,36.130995417784035,32.7295020771038,15.14698965192051
44.089100381359565,55.08039864389008,42.57526713237461,18.47230840461933
47.42089285087402,41.314780494243806,35.73758729420568,17.263159653134768
47.490539153922576,40.0841250247683,30.068225711811372,16.326035775774457
52.172582995317605,43.156635849964786,38.97440690629782,17.99192553391921
52.17426123416567,46.424442693209805,35.81754940093256,18.52665772792526
45.254310211981284,57.17751830693695,39.60616578022679,17.85459245176446
33.32318518887532,42.41817998596281,38.158044256019984,18.553811831028174
0.0,0.0,0.0,0.0
25.6932046966423,24.597123677250472,22.35830765844428,13.576616855701591
51.13640682407756,45.75895667276999,34.28697473290127,18.040758868444048
38.372520776738625,46.65070895439483,47.956879789265436,19.635623120197323
41.58641259393656,43.001245858891245,37.1243295059299,20.10807639680754
48.8933029194343,41.388795022761684,39.8980977853005,16.117519431463137
47.798499157150346,41.19796974305859,38.38446360786358,15.630867167720563
56.03353482492312,48.26173372640508,40.32747943247857,21.413636414806074
40.08323840932692,45.81072099055913,29.837663833988525,19.809610843935108
51.06556864368321,42.3141409661047,34.03103186408924,18.175899108902808
56.7146943705548,45.52242708117487,33.533683154337155,20.565948902504307
54.6429796574269,44.77632170061257,41.99068007132199,15.75459161165244
35.57969012738857,44.48810603861957,48.19281747121817,17.90196817968961
8.221572367259313,10.356937939562748,7.3174719689854335,4.841846561889282
47.67410832795828,42.02207362746457,38.13970443353039,15.134823597394067
51.12885351799739,47.70152386560063,43.19373918402731,17.82532163717192
43.235763787474525,51.31861238796313,41.03755311392139,19.819518118164225
51.679965590880805,40.32607462278919,37.32258698043503,16.371638706962017
50.85892844095008,44.758441907364634,41.78489819888847,17.6726761706328
42.99183510842048,56.05121618400029,33.27581493166285,18.19080502531072
31.11039518757111,39.350728416146325,37.56060199609464,11.182444994979905
42.10793398061086,50.953676928091625,40.83677912652817,17.834773021193513
31.47403175524235,30.779756793674448,26.83687248596441,15.596509565065455
22.75364026919674,33.903582811585665,32.38714000310609,15.261551548807981
52.30930579713469,43.7363603099492,38.13240083160977,19.20277801567209
47.74035168913158,40.000280611816436,35.65920766175474,17.469988462480067
0.5243266837335667,0.35955364584421995,-0.153135583213267,0.30948197009221085
45.75427882326221,53.424914243107935,37.02805494550622,25.59257033095665
38.48472733753256,47.50955927508152,42.95051009075225,18.133431542708696
28.493351552279396,46.55612817723811,32.74411414552966,14.134244827599622
54.44598208118071,43.660100191945,37.43631994637827,19.178391391729907
0.8500657295343772,3.717190240816342,1.7575089019041847,2.2793735060655695
41.680042253901554,50.38388142565768,36.65623765831396,17.426984078898556
36.99126749255195,46.09021965001877,45.90470922111006,17.741180632620047
58.59927615135329,40.70704708897444,34.58334001423124,20.43554672776948
44.74101904789909,55.67562523165843,38.458991339136745,15.781692264287999
51.921136497282525,47.45636202375825,37.369406557490194,18.486280044972766
35.41008298889365,40.8584374177102,44.494559355074,15.006850518923466
0.0,0.0,0.0,0.0
38.81519925267841,50.87347362458084,49.176007489041545,18.507989795913726
34.29966292310502,38.4234277592047,42.78553278635164,18.128169461554226
42.45543504011574,51.83951981755153,38.89920201584114,24.325571086610314
51.36905220844495,40.952351943061196,37.91377120548138,14.307359796392616
47.82006784350622,44.54368512408342,38.313853234130946,16.38478878027331
51.559501335872575,44.39633097435347,40.88378875166079,19.8339653883877
40.39089192263613,46.96497365493985,39.10182817577742,16.642786999772888
59.57385073382186,43.14177444313234,37.75998573119405,19.014968241131122
47.78818549194716,58.38771068284886,39.706707134227045,20.390136401214313
20.77136184752659,19.900546211556023,14.397887303304076,8.40486807314994
50.35625456614943,44.9303677314524,37.21359111139039,17.065998850411223
48.377155730259,60.92337931479828,43.60391764862201,25.040214999024357
15.2263008331791,15.242949196938762,13.04622547861021,6.47201122679253
54.547476968516385,39.99900818610797,32.947584085591444,19.6294922569008
51.701830947546625,44.25902705312985,36.147892595736295,16.63387608528522
46.20332781402668,56.626399361645056,45.1500694706013,20.45164322396286
0.0,0.0,0.0,0.0
56.137365692960394,46.342672807252676,40.80594971888362,18.75114349511394
53.387198090603654,43.55826738344826,38.19536265269959,17.64641898167932
53.674298626624775,45.5025732239885,41.67063496658158,18.833229895357015
